participantId,idx,bot_detection,reported_ideology,labels,answer_distance
C6C7C5634FB94561A8DFCE4F3357173C,1,False,-2.0,"[0, 4, 8]",0
C6C7C5634FB94561A8DFCE4F3357173C,2,True,-2.0,"[0, 4, 8]",0
C6F0193D2645455BB063D75A5A9F4B4C,0,True,1.8,[2],8
C6F0193D2645455BB063D75A5A9F4B4C,1,False,-1.9,[0],0
C6F0193D2645455BB063D75A5A9F4B4C,2,True,1.0,[3],3
C6F3E3124398486790757958B63F3D6E,0,False,1.0,"[3, 8]",5
C6F3E3124398486790757958B63F3D6E,1,False,-2.0,"[0, 7]",0
C6F3E3124398486790757958B63F3D6E,2,False,-1.7,"[8, 1, 0]",1
C7AF8C34F16B486AA40526ADBAED3E01,0,False,1.6,"[2, 5, 7]",6
C7AF8C34F16B486AA40526ADBAED3E01,1,False,-0.4,"[1, 4, 6]",0
C7AF8C34F16B486AA40526ADBAED3E01,2,False,-0.7,"[1, 6, 7]",3
C88DE755A92949819BD605EE69D76852,0,False,1.0,"[2, 8]",8
C88DE755A92949819BD605EE69D76852,1,False,-1.0,"[1, 5]",0
C88DE755A92949819BD605EE69D76852,2,False,-1.0,"[0, 7]",2
C8D04FF30A9E4659BF3DACA5B7D6B3E1,0,True,0.0,"[2, 9, 7]",7
C8D04FF30A9E4659BF3DACA5B7D6B3E1,1,False,0.0,"[1, 6, 8]",0
C8D04FF30A9E4659BF3DACA5B7D6B3E1,2,True,0.0,"[0, 4, 7]",4
C8DDD9EB33864E949D658851F59BEE9C,0,True,0.0,"[3, 8]",3
C8DDD9EB33864E949D658851F59BEE9C,1,False,0.0,"[2, 8]",0
C8DDD9EB33864E949D658851F59BEE9C,2,True,0.0,"[0, 7]",8
C91C479CD4854176B4D9C53D334C5CA8,0,False,-1.0,[1],3
C91C479CD4854176B4D9C53D334C5CA8,1,False,-1.0,[1],0
C91C479CD4854176B4D9C53D334C5CA8,2,False,1.1,[3],4
C9439BEA746F47A2B81E3D8B1B7CE47E,0,True,0.0,[2],5
C9439BEA746F47A2B81E3D8B1B7CE47E,1,False,0.0,[1],0
C9439BEA746F47A2B81E3D8B1B7CE47E,2,True,0.0,[3],4
C9ADDF61DB624546A4B0E5CAA73F4CC8,0,False,1.1,"[8, 2]",4
C9ADDF61DB624546A4B0E5CAA73F4CC8,1,False,1.4,"[8, 2]",0
C9ADDF61DB624546A4B0E5CAA73F4CC8,2,False,-1.0,[0],7
CA98B80CF2DD496FA96DF87A76EE59D0,0,False,1.0,"[3, 8, 6]",3
CA98B80CF2DD496FA96DF87A76EE59D0,1,False,1.5,"[2, 8, 6]",0
CA98B80CF2DD496FA96DF87A76EE59D0,2,False,-1.9,"[0, 7, 9]",9
CB96F731032E4076A603733891D5A44D,0,False,2.0,"[2, 3, 8]",8
CB96F731032E4076A603733891D5A44D,1,False,-0.9,"[1, 5, 4]",0
CB96F731032E4076A603733891D5A44D,2,False,-2.0,"[0, 4, 8]",2
CBBA737259544BB6B23A73CCCC89C9EC,0,False,2.0,"[2, 7]",6
CBBA737259544BB6B23A73CCCC89C9EC,1,False,-0.9,"[1, 8]",0
CBBA737259544BB6B23A73CCCC89C9EC,2,False,-2.0,"[0, 7]",2
CBE0AFBBFB034916AA196469637352CA,0,False,1.0,[2],7
CBE0AFBBFB034916AA196469637352CA,1,False,-1.0,[1],0
CBE0AFBBFB034916AA196469637352CA,2,False,-1.0,[1],4
CBE680E5548D42FAAF54A787F2C79305,0,True,2.0,[8],2
CBE680E5548D42FAAF54A787F2C79305,1,False,2.0,[8],0
CBE680E5548D42FAAF54A787F2C79305,2,True,-2.0,[0],9
CD60CC51678B4ECE87B6A7A65AB81D61,0,True,2.0,"[2, 5, 9]",3
CD60CC51678B4ECE87B6A7A65AB81D61,1,False,-1.1,"[4, 8, 1]",0
CD60CC51678B4ECE87B6A7A65AB81D61,2,False,-2.0,"[0, 8, 4]",1
CD9678B0172F4C03863705CA0A15CF48,0,False,2.0,"[2, 8]",2
CD9678B0172F4C03863705CA0A15CF48,1,False,0.8,"[3, 4, 6]",0
CD9678B0172F4C03863705CA0A15CF48,2,False,-2.0,"[0, 4, 7]",8
CDEE966897F34CCAAA29005F206F50F0,0,False,0.0,"[2, 5]",7
CDEE966897F34CCAAA29005F206F50F0,1,False,0.0,"[1, 4, 8]",0
CDEE966897F34CCAAA29005F206F50F0,2,False,0.0,"[1, 4, 8]",1
CF0AA90062C943E991CBAEA9D63F10B8,0,False,1.4,"[3, 5]",4
CF0AA90062C943E991CBAEA9D63F10B8,1,False,-0.7,"[1, 6, 4]",0
CF0AA90062C943E991CBAEA9D63F10B8,2,False,-0.5,"[0, 6, 4]",3
D04E68F9128A48209E6AC6E6C3381DD4,0,False,0.0,"[0, 4]",7
D04E68F9128A48209E6AC6E6C3381DD4,1,False,0.0,"[0, 4]",0
D04E68F9128A48209E6AC6E6C3381DD4,2,False,0.0,"[3, 5]",0
D096CB4486844843A76E0075E0BF551A,0,False,0.0,[6],6
D096CB4486844843A76E0075E0BF551A,1,False,0.0,[1],0
D096CB4486844843A76E0075E0BF551A,2,True,0.0,[0],4
D0D0401BCD224FB58549CB6463AC1C09,0,True,1.8,"[7, 9, 5]",8
D0D0401BCD224FB58549CB6463AC1C09,1,False,0.0,"[8, 3, 4]",0
D0D0401BCD224FB58549CB6463AC1C09,2,False,0.0,"[8, 4, 6]",2
D10ED7A5134E48A38394F95BF1D357C2,0,False,0.0,"[2, 5]",7
D10ED7A5134E48A38394F95BF1D357C2,1,False,0.0,"[0, 6, 8]",0
D10ED7A5134E48A38394F95BF1D357C2,2,False,0.0,"[1, 6, 8]",1
D1344A8A9E754C9799AD26A1CB1CF9BD,0,False,0.0,"[3, 6, 8]",3
D1344A8A9E754C9799AD26A1CB1CF9BD,1,False,0.0,"[2, 5, 8]",0
D1344A8A9E754C9799AD26A1CB1CF9BD,2,False,0.0,"[1, 5, 8]",5
D1BF03C98CA94768B24A963BAD80E128,0,False,0.5,"[3, 6, 8]",5
D1BF03C98CA94768B24A963BAD80E128,1,False,0.1,"[8, 6, 1]",0
D1BF03C98CA94768B24A963BAD80E128,2,False,-0.2,"[0, 1, 6]",4
D1DC0467F62C48F89048899F4A3F6135,0,False,0.5,"[5, 8, 2]",5
D1DC0467F62C48F89048899F4A3F6135,1,False,1.0,"[2, 4, 8]",0
D1DC0467F62C48F89048899F4A3F6135,2,False,-0.5,"[8, 5, 3]",1
D1F9C5CDFDA941B5A2183BB6F1143CC8,0,True,-0.9,"[7, 8, 5]",6
D1F9C5CDFDA941B5A2183BB6F1143CC8,1,False,-1.3,"[1, 4, 8]",0
D1F9C5CDFDA941B5A2183BB6F1143CC8,2,True,0.0,"[8, 7, 5]",6
D203BB189B1C4434B9AF23C9DCB84A34,0,False,0.3,"[3, 4, 8]",4
D203BB189B1C4434B9AF23C9DCB84A34,1,False,0.0,"[1, 3, 8]",0
D203BB189B1C4434B9AF23C9DCB84A34,2,False,-0.3,"[1, 4, 8]",3
D2EFFB1611AC4A11A222A4C143233AF4,0,True,2.0,[2],9
D2EFFB1611AC4A11A222A4C143233AF4,1,False,-2.0,"[0, 8]",0
D2EFFB1611AC4A11A222A4C143233AF4,2,False,-0.9,[0],1
D428923385414855AC4E5E237B10EE21,0,True,0.0,[2],6
D428923385414855AC4E5E237B10EE21,1,False,0.0,[1],0
D428923385414855AC4E5E237B10EE21,2,True,0.0,[0],3
D503D41A56C747E580B25692E2394C7F,0,False,-1.0,"[6, 8, 4]",4
D503D41A56C747E580B25692E2394C7F,1,False,1.3,"[3, 6, 4]",0
D503D41A56C747E580B25692E2394C7F,2,False,2.0,"[1, 4, 8]",4
D5101961CFB3403ABB59328A17CC6E83,0,False,2.0,"[2, 9]",3
D5101961CFB3403ABB59328A17CC6E83,1,False,-2.0,"[0, 8]",0
D5101961CFB3403ABB59328A17CC6E83,2,False,-2.0,[0],1
D697DCF1D34A4B6B8D3B01E2FF8780CC,0,False,-1.5,"[2, 8, 6]",2
D697DCF1D34A4B6B8D3B01E2FF8780CC,1,False,1.6,"[2, 8, 6]",0
D697DCF1D34A4B6B8D3B01E2FF8780CC,2,False,1.6,"[0, 4, 7]",5
D69BE91EFE914BA8A65E8D7B39D95ABA,0,False,-1.0,"[1, 5, 8]",8
D69BE91EFE914BA8A65E8D7B39D95ABA,1,False,1.0,"[2, 4, 6]",0
D69BE91EFE914BA8A65E8D7B39D95ABA,2,True,1.0,"[2, 8, 6]",1
D6E34D6EB97E4DD080DEA2A54AEE5281,0,True,1.1,[2],6
D6E34D6EB97E4DD080DEA2A54AEE5281,1,False,0.4,[3],0
D6E34D6EB97E4DD080DEA2A54AEE5281,2,True,-1.0,"[0, 4, 9]",6
D75AFA11AA1E433DB170435FAB08C729,0,True,-0.1,"[5, 2]",8
D75AFA11AA1E433DB170435FAB08C729,1,False,0.1,"[4, 5]",0
D75AFA11AA1E433DB170435FAB08C729,2,False,0.1,[1],2
D832032418BB4D7A9109C67F48E3C1A0,0,False,1.7,"[2, 5, 9]",9
D832032418BB4D7A9109C67F48E3C1A0,1,False,-1.8,"[0, 8, 4]",0
D832032418BB4D7A9109C67F48E3C1A0,2,False,-1.8,"[0, 6, 8]",0
D8A029B725344D868E107E4658F9004C,0,False,1.9,"[2, 7, 9]",10
D8A029B725344D868E107E4658F9004C,1,False,-0.9,"[1, 6, 8]",0
D8A029B725344D868E107E4658F9004C,2,False,-1.6,"[0, 4, 8]",0
D926FE4276EC40D88C45D29B1C14C229,0,False,2.0,"[2, 5, 7]",9
D926FE4276EC40D88C45D29B1C14C229,1,False,-1.6,"[0, 6, 8]",0
D926FE4276EC40D88C45D29B1C14C229,2,False,-1.6,"[0, 4, 8]",0
D9467924A0FB4DD2B9C74951CA85A9A0,0,False,0.0,"[3, 8]",7
D9467924A0FB4DD2B9C74951CA85A9A0,1,False,0.0,"[8, 1]",0
D9467924A0FB4DD2B9C74951CA85A9A0,2,False,0.0,"[1, 6, 8]",3
D99590F1FB0E4A0BB009E1CB207C2E9C,0,False,-2.0,"[0, 7]",5
D99590F1FB0E4A0BB009E1CB207C2E9C,1,False,2.0,"[2, 5, 8]",0
D99590F1FB0E4A0BB009E1CB207C2E9C,2,False,-2.0,"[0, 9]",6
D9F52DD1FF024057B1D70E07FB18AD22,0,False,2.0,"[2, 9]",9
D9F52DD1FF024057B1D70E07FB18AD22,1,False,-2.0,[0],0
D9F52DD1FF024057B1D70E07FB18AD22,2,False,-2.0,"[0, 6, 8]",1
DA03A7D6B791418EA435E0C4D8D9624F,0,False,2.0,[2],3
DA03A7D6B791418EA435E0C4D8D9624F,1,False,0.0,[2],0
DA03A7D6B791418EA435E0C4D8D9624F,2,False,-2.0,[0],8
DA23927A44E04612B9C4D5F8CF461677,0,False,-1.8,"[1, 8, 4]",4
DA23927A44E04612B9C4D5F8CF461677,1,False,-1.7,[0],0
DA23927A44E04612B9C4D5F8CF461677,2,False,-1.0,"[0, 6, 8]",5
DA2B78A4434A4F23ABE9F09F8E73A200,0,False,1.6,"[2, 8, 6]",0
DA2B78A4434A4F23ABE9F09F8E73A200,1,False,2.0,"[6, 8, 2]",0
DA2B78A4434A4F23ABE9F09F8E73A200,2,False,-2.0,"[0, 7, 9]",10
DAABBA9F6C6148C1A5E441C52998D5EE,0,False,0.9,[2],9
DAABBA9F6C6148C1A5E441C52998D5EE,1,False,-1.8,[0],0
DAABBA9F6C6148C1A5E441C52998D5EE,2,False,-1.0,[1],1
DB2954A6C14D4C9E8175D3A3E30FAE1C,0,False,0.9,"[2, 6]",4
DB2954A6C14D4C9E8175D3A3E30FAE1C,1,False,1.8,"[6, 4, 2]",0
DB2954A6C14D4C9E8175D3A3E30FAE1C,2,False,1.1,"[0, 7]",5
DC8A38B72B8945C49E2A5B163C978BC9,0,False,0.7,"[3, 8]",5
DC8A38B72B8945C49E2A5B163C978BC9,1,False,0.0,"[3, 8, 6]",0
DC8A38B72B8945C49E2A5B163C978BC9,2,False,-0.6,"[1, 8]",3
DD7F010C5DA144B6B3FF41C01108C112,0,False,0.0,"[0, 7, 4]",6
DD7F010C5DA144B6B3FF41C01108C112,1,False,0.0,"[2, 4, 6]",0
DD7F010C5DA144B6B3FF41C01108C112,2,False,0.0,"[6, 8, 1]",6
DE1EC6694BCA49DA8C28E574B5E168F5,0,False,-0.5,[1],3
DE1EC6694BCA49DA8C28E574B5E168F5,1,False,-0.4,[1],0
DE1EC6694BCA49DA8C28E574B5E168F5,2,False,-1.2,[0],4
DE33E7E9ED6444C796570315560F54AB,0,False,0.7,[3],4
DE33E7E9ED6444C796570315560F54AB,1,False,0.5,"[3, 4]",0
DE33E7E9ED6444C796570315560F54AB,2,False,-0.5,"[0, 7, 4]",4
DE3C63326DC440EBB52DCDA85AB3D398,0,True,1.2,"[2, 7]",5
DE3C63326DC440EBB52DCDA85AB3D398,1,False,-0.2,[1],0
DE3C63326DC440EBB52DCDA85AB3D398,2,True,-1.0,[1],3
E06BEE71A8B747FDA8C95E9BE38B12E0,0,False,1.0,[3],4
E06BEE71A8B747FDA8C95E9BE38B12E0,1,False,-1.0,[1],0
E06BEE71A8B747FDA8C95E9BE38B12E0,2,False,-1.0,[1],1
E0DDCDD4DC6248318AADE062CC508C75,0,False,2.0,"[9, 2, 7]",7
E0DDCDD4DC6248318AADE062CC508C75,1,False,-1.0,"[1, 4, 8]",0
E0DDCDD4DC6248318AADE062CC508C75,2,False,1.0,"[5, 3, 7]",5
E0E54B4E48594DD5B5226EDE7A41ED6F,0,True,1.6,"[2, 8]",9
E0E54B4E48594DD5B5226EDE7A41ED6F,1,False,-0.4,"[1, 8, 4]",0
E0E54B4E48594DD5B5226EDE7A41ED6F,2,True,-0.4,"[1, 8, 4]",1
E10EC4E6CDDF426C94EAB758806ADBC8,0,False,1.0,[8],7
E10EC4E6CDDF426C94EAB758806ADBC8,1,False,0.6,[8],0
E10EC4E6CDDF426C94EAB758806ADBC8,2,False,-0.5,[8],5
E1465594B47B4C198E60227A90FA89BE,0,False,2.0,"[2, 7]",9
E1465594B47B4C198E60227A90FA89BE,1,False,-2.0,"[0, 6, 4]",0
E1465594B47B4C198E60227A90FA89BE,2,False,-2.0,"[0, 4, 6]",1
E1EA6391E51C4A978326BC4F5A530C3D,0,False,2.0,"[2, 6]",7
E1EA6391E51C4A978326BC4F5A530C3D,1,False,0.0,"[4, 5, 6]",0
E1EA6391E51C4A978326BC4F5A530C3D,2,False,-2.0,"[6, 0]",3
E20A3C55A733464A85005A46D8150ED7,0,False,0.0,"[6, 4, 1]",3
E20A3C55A733464A85005A46D8150ED7,1,False,0.0,"[1, 4, 6]",0
E20A3C55A733464A85005A46D8150ED7,2,False,0.0,"[0, 4, 6]",2
E221924AFFA44D3C954FBCC53940D16F,0,False,1.1,[3],5
E221924AFFA44D3C954FBCC53940D16F,1,False,2.0,[2],0
E221924AFFA44D3C954FBCC53940D16F,2,False,-0.4,[1],5
E314B2F0B676428D9122CDC8E2B779D2,0,False,1.0,"[7, 2, 4]",7
E314B2F0B676428D9122CDC8E2B779D2,1,False,-0.7,"[1, 5, 8]",0
E314B2F0B676428D9122CDC8E2B779D2,2,False,-0.2,"[1, 8, 4]",3
E3FE2EC1BF464EAFB4F91B3B9AC2640A,0,True,-2.0,"[2, 7]",6
E3FE2EC1BF464EAFB4F91B3B9AC2640A,1,False,-1.5,"[8, 0, 4]",0
E3FE2EC1BF464EAFB4F91B3B9AC2640A,2,False,0.7,"[0, 6, 4]",0
E5D3FE9DF5104D21BF2043F90D919278,0,False,2.0,"[2, 5, 8]",6
E5D3FE9DF5104D21BF2043F90D919278,1,False,-1.0,"[8, 1, 4]",0
E5D3FE9DF5104D21BF2043F90D919278,2,False,-1.6,"[8, 0, 6]",1
E5DA6503EE474B408634698923790E8D,0,True,0.0,"[0, 6]",7
E5DA6503EE474B408634698923790E8D,1,False,0.0,"[2, 4]",0
E5DA6503EE474B408634698923790E8D,2,False,0.0,[2],2
E60BC9BA6D4B4D37BAA89EA262FF0030,0,True,0.0,[2],8
E60BC9BA6D4B4D37BAA89EA262FF0030,1,False,0.0,"[0, 4, 8]",0
E60BC9BA6D4B4D37BAA89EA262FF0030,2,True,0.0,[1],3
E6B28EBB913043C18933494E08FA055A,0,False,1.3,"[2, 8, 6]",8
E6B28EBB913043C18933494E08FA055A,1,False,-1.6,"[1, 4, 8]",0
E6B28EBB913043C18933494E08FA055A,2,False,-1.3,"[0, 4, 6]",3
E71A1E4E56AB47009E35C1517E7EC488,0,False,0.0,"[2, 6, 8]",4
E71A1E4E56AB47009E35C1517E7EC488,1,False,0.0,"[3, 1, 6]",0
E71A1E4E56AB47009E35C1517E7EC488,2,True,0.0,"[0, 8, 4]",2
E71BD9864D2F4A05B28E17E29EDCD0D3,0,False,0.0,[3],4
E71BD9864D2F4A05B28E17E29EDCD0D3,1,False,0.0,[0],0
E71BD9864D2F4A05B28E17E29EDCD0D3,2,False,0.0,[0],2
E7403536FA54483B8A59905B91672F6B,0,False,1.0,"[2, 4, 6]",5
E7403536FA54483B8A59905B91672F6B,1,False,1.0,"[3, 4, 8]",0
E7403536FA54483B8A59905B91672F6B,2,False,-0.9,"[8, 1, 4]",4
E88AD4D691FA42689415B5847A3B992F,0,False,2.0,[2],9
E88AD4D691FA42689415B5847A3B992F,1,False,-2.0,[0],0
E88AD4D691FA42689415B5847A3B992F,2,False,-2.0,[0],0
E89A884774AA4B878ED00025681E9C8A,0,True,0.0,[2],8
E89A884774AA4B878ED00025681E9C8A,1,False,0.0,[1],0
E89A884774AA4B878ED00025681E9C8A,2,True,0.0,[0],2
E9C554921A30473FABBA12ACC64EA139,0,False,1.6,[2],7
E9C554921A30473FABBA12ACC64EA139,1,False,-1.8,[0],0
E9C554921A30473FABBA12ACC64EA139,2,False,-1.8,[0],3
EA56ABEFDB944A599095C4775BCD6A06,0,False,1.1,[2],7
EA56ABEFDB944A599095C4775BCD6A06,1,False,-0.2,"[5, 6, 8]",0
EA56ABEFDB944A599095C4775BCD6A06,2,False,-0.8,[0],3
EAA62186C17D4B179633BA540F499B1D,0,False,1.0,"[7, 3, 9]",7
EAA62186C17D4B179633BA540F499B1D,1,False,-1.4,"[1, 4, 6]",0
EAA62186C17D4B179633BA540F499B1D,2,False,-1.7,"[6, 0, 8]",3
EC249D2C98D5481E989BB0D86BDA1208,0,False,1.0,"[2, 6, 8]",5
EC249D2C98D5481E989BB0D86BDA1208,1,False,-2.0,"[0, 6, 8]",0
EC249D2C98D5481E989BB0D86BDA1208,2,False,-2.0,"[0, 4, 6]",1
EC304583F3AC4B45B6B79A840A0443A0,0,False,1.7,"[2, 6]",2
EC304583F3AC4B45B6B79A840A0443A0,1,False,1.7,"[2, 6]",0
EC304583F3AC4B45B6B79A840A0443A0,2,False,-0.8,"[0, 7]",6
EC73623FDBEE432BBA0E4522FA86CCEF,0,False,-1.0,"[1, 6, 8]",4
EC73623FDBEE432BBA0E4522FA86CCEF,1,False,1.0,"[2, 4, 8]",0
EC73623FDBEE432BBA0E4522FA86CCEF,2,False,-2.0,"[0, 9, 7]",5
EC7ABA5A44CB4DEAB5ED3305123D9206,0,False,1.8,"[2, 7]",9
EC7ABA5A44CB4DEAB5ED3305123D9206,1,False,-1.9,"[0, 4, 6]",0
EC7ABA5A44CB4DEAB5ED3305123D9206,2,False,-1.0,"[1, 4]",4
EC8CFCB2A24D4352995BF1A7E7C84F72,0,False,2.0,"[7, 2, 9]",9
EC8CFCB2A24D4352995BF1A7E7C84F72,1,False,-2.0,"[0, 4, 8]",0
EC8CFCB2A24D4352995BF1A7E7C84F72,2,False,-1.0,"[1, 5, 7]",2
ECAEFE5A63CA472C8E6CABBEFAC0539D,0,False,0.7,"[2, 3, 6]",4
ECAEFE5A63CA472C8E6CABBEFAC0539D,1,False,1.0,"[2, 8, 3]",0
ECAEFE5A63CA472C8E6CABBEFAC0539D,2,False,-0.9,"[0, 1, 7]",5
ED09C365DB334C2DB97BA6CC59CB63ED,0,False,2.0,"[2, 9]",7
ED09C365DB334C2DB97BA6CC59CB63ED,1,False,-2.0,"[0, 4, 6]",0
ED09C365DB334C2DB97BA6CC59CB63ED,2,False,-2.0,"[0, 6, 4]",1
ED8FE2061FF04E198CAAE242A35F34FA,0,False,0.7,[2],5
ED8FE2061FF04E198CAAE242A35F34FA,1,False,0.3,[3],0
ED8FE2061FF04E198CAAE242A35F34FA,2,False,1.0,[3],5
EDAF178A22754C45B47201C77F09B745,0,False,0.0,[3],2
EDAF178A22754C45B47201C77F09B745,1,False,1.0,[3],0
EDAF178A22754C45B47201C77F09B745,2,False,-1.0,[1],8
EDC66AD619614781BF78443B643A71A6,0,False,0.0,[2],3
EDC66AD619614781BF78443B643A71A6,1,False,0.0,[3],0
EDC66AD619614781BF78443B643A71A6,2,False,0.0,[0],5
EDDF0C079ADF4853966B5BB3D2AF65FF,0,False,1.8,"[2, 7]",7
EDDF0C079ADF4853966B5BB3D2AF65FF,1,False,-0.8,"[0, 8]",0
EDDF0C079ADF4853966B5BB3D2AF65FF,2,False,-0.2,[1],3
EE3020DF123B44F7940C6C9E23782D55,0,False,1.0,[2],6
EE3020DF123B44F7940C6C9E23782D55,1,False,0.0,"[0, 4, 6]",0
EE3020DF123B44F7940C6C9E23782D55,2,False,0.9,"[8, 4]",4
EE7D17301DC34E73BC6E7AC588C9F2B6,0,False,2.0,[2],7
EE7D17301DC34E73BC6E7AC588C9F2B6,1,False,-2.0,[0],0
EE7D17301DC34E73BC6E7AC588C9F2B6,2,False,-1.0,[1],2
EEEA37655E914F7CAF298B09C263CDF5,0,False,1.0,"[2, 5, 9]",7
EEEA37655E914F7CAF298B09C263CDF5,1,False,0.0,"[3, 4, 8]",0
EEEA37655E914F7CAF298B09C263CDF5,2,False,-0.6,"[0, 8, 6]",5
EF4E4EB37BC44094B55916C73E0085E2,0,False,1.0,"[2, 7, 9]",7
EF4E4EB37BC44094B55916C73E0085E2,1,False,-1.1,"[1, 3, 8]",0
EF4E4EB37BC44094B55916C73E0085E2,2,False,-0.5,"[0, 6, 4]",2
EFEA687FA13B465C949C2CF1E67B555F,0,True,1.1,"[2, 7]",8
EFEA687FA13B465C949C2CF1E67B555F,1,False,-1.0,"[0, 6]",0
EFEA687FA13B465C949C2CF1E67B555F,2,True,-1.9,"[0, 4, 6]",1
F01D18BB0349400C96B39219E576E0C7,0,False,1.0,"[3, 8, 6]",2
F01D18BB0349400C96B39219E576E0C7,1,False,0.9,"[3, 6, 8]",0
F01D18BB0349400C96B39219E576E0C7,2,False,-1.8,"[0, 5, 9]",8
F0BDE18E282144AD923B0B36FA19A2D2,0,False,2.0,[2],5
F0BDE18E282144AD923B0B36FA19A2D2,1,False,1.0,[3],0
F0BDE18E282144AD923B0B36FA19A2D2,2,False,-2.0,"[0, 7]",6
F0D3C814C1154979849D1EDCED3D8801,0,False,0.9,"[3, 4, 8]",5
F0D3C814C1154979849D1EDCED3D8801,1,False,2.0,"[2, 4, 6]",0
F0D3C814C1154979849D1EDCED3D8801,2,True,-0.3,"[1, 4, 6]",4
F1069D2276F342B69B9D1EB340FCEAA2,0,False,0.0,"[2, 7, 8]",7
F1069D2276F342B69B9D1EB340FCEAA2,1,False,0.0,"[1, 3, 6]",0
F1069D2276F342B69B9D1EB340FCEAA2,2,False,0.0,"[1, 4, 8]",5
F1558B0C261349D3A3A5228159BD3D6E,0,False,2.0,[2],7
F1558B0C261349D3A3A5228159BD3D6E,1,False,0.0,"[4, 8]",0
F1558B0C261349D3A3A5228159BD3D6E,2,False,-1.0,[1],1
F195FB9A6E66495FBF1789FA639871B7,0,False,2.0,"[2, 5]",9
F195FB9A6E66495FBF1789FA639871B7,1,False,-1.8,"[0, 4, 6]",0
F195FB9A6E66495FBF1789FA639871B7,2,False,-2.0,"[0, 4, 6]",1
F1B6656EA15449E2969826EB4BEA238A,0,True,1.0,[3],6
F1B6656EA15449E2969826EB4BEA238A,1,False,-1.0,[1],0
F1B6656EA15449E2969826EB4BEA238A,2,True,-1.0,[1],4
F1D2763E403A4134AD2B97B073378695,0,False,-0.2,[3],3
F1D2763E403A4134AD2B97B073378695,1,False,1.2,[2],0
F1D2763E403A4134AD2B97B073378695,2,False,-0.4,[0],7
F1E7487E0AD3425E99BD538E9B582FD2,0,False,1.1,[2],3
F1E7487E0AD3425E99BD538E9B582FD2,1,False,0.7,[1],0
F1E7487E0AD3425E99BD538E9B582FD2,2,False,-0.3,"[7, 9, 0]",7
F29184B2093B49E7A7FAEA972C2241AD,0,False,1.6,"[9, 7, 2]",9
F29184B2093B49E7A7FAEA972C2241AD,1,False,0.6,"[3, 6, 8]",0
F29184B2093B49E7A7FAEA972C2241AD,2,False,-0.9,[0],1
F3BE0BE35887428896C265BD94A9DFE1,0,True,1.4,"[7, 2, 5]",4
F3BE0BE35887428896C265BD94A9DFE1,1,False,-1.4,"[0, 6, 4]",0
F3BE0BE35887428896C265BD94A9DFE1,2,True,-1.6,"[0, 6, 4]",0
F422A34462A24704B4C26D0849ED8D24,0,False,2.0,"[2, 8]",4
F422A34462A24704B4C26D0849ED8D24,1,False,0.0,"[5, 8, 6]",0
F422A34462A24704B4C26D0849ED8D24,2,False,-1.1,"[0, 4, 8]",6
F4991DAF2A83411F824A7A33482FA5C7,0,False,2.0,"[2, 7, 3]",7
F4991DAF2A83411F824A7A33482FA5C7,1,False,-1.4,"[1, 4, 8]",0
F4991DAF2A83411F824A7A33482FA5C7,2,False,-1.7,"[8, 4, 0]",2
F50C8AC24B8A44A687AD078C1345FDA7,0,True,1.0,"[3, 6, 8]",3
F50C8AC24B8A44A687AD078C1345FDA7,1,False,2.0,"[2, 6, 8]",0
F50C8AC24B8A44A687AD078C1345FDA7,2,False,-1.1,[1],8
F5635A9E34BE4AC092FFF6347D089D22,0,False,2.0,"[2, 7, 9]",6
F5635A9E34BE4AC092FFF6347D089D22,1,False,-2.0,[0],0
F5635A9E34BE4AC092FFF6347D089D22,2,False,-2.0,"[0, 4, 8]",0
F61EC12260604E5FAE973F613EE978CB,0,False,1.0,"[2, 6, 8]",4
F61EC12260604E5FAE973F613EE978CB,1,False,1.0,"[2, 8, 6]",0
F61EC12260604E5FAE973F613EE978CB,2,False,-1.6,"[0, 7]",7
F655BEB65E55476C9E6EFC6FAA13B39A,0,False,2.0,"[2, 5]",8
F655BEB65E55476C9E6EFC6FAA13B39A,1,False,-1.9,[0],0
F655BEB65E55476C9E6EFC6FAA13B39A,2,False,-1.0,"[0, 6]",1
F6C2C2975E2D47A29BB1DC4817243718,0,True,0.3,"[4, 6, 8]",2
F6C2C2975E2D47A29BB1DC4817243718,1,False,0.3,"[4, 6, 8]",0
F6C2C2975E2D47A29BB1DC4817243718,2,True,0.3,"[4, 6, 8]",4
F82D519FB0BA40059E93AC35E1735EA5,0,False,0.0,"[2, 8, 4]",5
F82D519FB0BA40059E93AC35E1735EA5,1,False,0.9,"[3, 4, 8]",0
F82D519FB0BA40059E93AC35E1735EA5,2,False,-1.9,"[0, 8, 4]",5
F8DF3CAD316D4F439A7843444353D542,0,False,-0.9,"[8, 4, 1]",3
F8DF3CAD316D4F439A7843444353D542,1,False,1.0,"[2, 8, 5]",0
F8DF3CAD316D4F439A7843444353D542,2,True,0.3,"[0, 8, 4]",6
F906CA5875284A318549A5D130F505E5,0,True,0.0,"[2, 6]",2
F906CA5875284A318549A5D130F505E5,1,False,0.0,"[2, 6]",0
F906CA5875284A318549A5D130F505E5,2,True,0.0,"[0, 6]",4
F95CB19F5477411AB2B6634A2E622DEB,0,False,0.0,[2],6
F95CB19F5477411AB2B6634A2E622DEB,1,False,-1.6,[0],0
F95CB19F5477411AB2B6634A2E622DEB,2,False,-0.3,[1],4
